file_name,row,column_start,column_end,diameters
KORUS_CPSPD_,descr_long,3,32,[0.8, 1.0, 1.2, 1.6, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0, 14.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 46.0, 50.0]
KORUS_LAS_,descr_long,3,31,[100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0]
KORUS_SMPS_,descr_long,5,32,[10.0, 11.2, 12.6, 14.1, 15.8, 17.8, 20.0, 22.4, 25.1, 28.2, 31.6, 35.5, 39.8, 44.7, 50.1, 56.2, 63.1, 70.8, 79.4, 89.1, 100.0, 112.2, 125.9, 141.3, 158.5, 177.9, 199.5]
SEAC4RS_APS_,var_name,6,20,[562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0, 6310.0]
SEAC4RS_LAS_,var_name,6,35,[100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0, 6310.0]
SEAC4RS_SMPS_,var_name,7,37,[11.0, 13.0, 14.0, 16.0, 18.0, 20.0, 22.0, 25.0, 28.0, 32.0, 35.0, 40.0, 45.0, 50.0, 56.0, 63.0, 71.0, 79.0, 89.0, 100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0]
DC3_SMPS_,var_name,7,37,[11.0, 13.0, 14.0, 16.0, 18.0, 20.0, 22.0, 25.0, 28.0, 32.0, 35.0, 40.0, 45.0, 50.0, 56.0, 63.0, 71.0, 79.0, 89.0, 100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0]
DC3_UHSAS_,var_name,5,30,[63.0, 71.0, 79.0, 89.0, 100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0]
DISCOVER_APS_,var_name,4,17,[562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0]
DISCOVER_CAS_,descr,7,36,[0.68, 0.75, 0.82, 0.89, 0.96, 1.03, 1.1, 1.17, 1.25, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 5.0, 6.5, 7.2, 7.9, 10.2, 12.5, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0]
DISCOVER_LAS_,var_name,4,32,[100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0]
DISCOVER_UHSAS_,var_name,4,29,[63.0, 71.0, 79.0, 89.0, 100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0]
FIREX_CDP_,descr_long,3,33,[2.5, 3.5, 4.5, 5.5, 6.5, 7.5, 8.5, 9.5, 10.5, 11.5, 12.5, 13.5, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 29.0, 31.0, 33.0, 35.0, 37.0, 39.0, 41.0, 43.0, 45.0, 47.0, 49.0]
KORUS_APS_,descr_long,3,16,[562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0]
ACTIVATE_LAS_,descr_long,4,30,[100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0]
CAMP2EX_APS_,descr_long,4,17,[562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0]
CAMP2EX_LAS_,descr_long,4,30,[100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0]
DC3_APS_,var_name,5,19,[562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0, 6310.0]
ACTIVATE_CAS_,descr_long,5,35,[0.555, 0.645, 0.715, 0.785, 0.855, 0.925, 0.995, 1.07, 1.14, 1.21, 1.38, 1.75, 2.25, 2.75, 3.25, 3.75, 4.5, 5.75, 6.85, 7.55, 9.05, 11.4, 13.8, 17.5, 22.5, 27.5, 32.5, 37.5, 42.5, 47.5]
ACTIVATE_CDP_,descr_long,6,36,[2.5, 3.5, 4.5, 5.5, 6.5, 7.5, 8.5, 9.5, 10.5, 11.5, 12.5, 13.5, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 29.0, 31.0, 33.0, 35.0, 37.0, 39.0, 41.0, 43.0, 45.0, 47.0, 49.0]
DC3_LAS_,var_name,5,34,[100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0, 1000.0, 1259.0, 1585.0, 1995.0, 2512.0, 3162.0, 3981.0, 5012.0, 6310.0]
SEAC4RS_UHSAS_,var_name,5,29,[63.0, 71.0, 79.0, 89.0, 100.0, 112.0, 126.0, 141.0, 158.0, 178.0, 200.0, 224.0, 251.0, 282.0, 316.0, 355.0, 398.0, 447.0, 501.0, 562.0, 631.0, 708.0, 794.0, 891.0]
ACTIVATE_SMPS_,OTHER,6,36,[3.16, 3.55, 3.98, 4.47, 5.01, 5.62, 6.31, 7.08, 7.94, 8.91, 10.0, 11.2, 12.6, 14.1, 15.8, 17.8, 20.0, 22.4, 25.1, 28.2, 31.6, 35.5, 39.8, 44.7, 50.1, 56.2, 63.1, 70.8, 79.4, 89.1]
CAMP2EX_SMPS_,OTHER,6,36,[3.2, 3.5, 4.0, 4.5, 5.0, 5.6, 6.3, 7.1, 7.9, 8.9, 10.0, 11.2, 12.6, 14.1, 15.8, 17.8, 20.0, 22.4, 25.1, 28.2, 31.6, 35.5, 39.8, 44.7, 50.1, 56.2, 63.1, 70.8, 79.4, 89.1]
DISCOVER_SMPS_,OTHER,6,36,[10.0, 11.2, 12.6, 14.1, 15.8, 17.8, 20.0, 22.4, 25.1, 28.2, 31.6, 35.5, 39.8, 44.7, 50.1, 56.2, 63.1, 70.8, 79.4, 89.1, 100.0, 112.2, 125.9, 141.3, 158.5, 177.8, 199.5, 223.9, 251.2, 281.8]
FIREX_LAS_,OTHER,3,83,[0.100,0.105,0.110,0.116,0.122,0.128,0.134,0.141,0.148,0.155,0.163,0.171,0.180,0.189,0.199,0.209,0.219,0.230,0.242,0.254,0.266,0.280,0.294,0.309,0.324,0.340,0.357,0.375,0.394,0.414,0.435,0.457,0.480,0.504,0.529,0.555,0.583,0.613,0.643,0.676,0.710,0.745,0.783,0.822,0.863,0.907,0.952,1.000,1.050,1.103,1.158,1.216,1.278,1.342,1.409,1.480,1.554,1.632,1.714,1.800,1.891,1.986,2.085,2.190,2.300,2.415,2.537,2.664,2.798,2.938,3.086,3.241,3.403,3.574,3.754,3.942,4.140,4.348,4.566,4.796]
FIREX_SMPS_,OTHER,7,51,[0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.021,0.022,0.024,0.026,0.028,0.030,0.032,0.035,0.037,0.040,0.043,0.046,0.050,0.053,0.057,0.061,0.066,0.071,0.076,0.082,0.088,0.095,0.102,0.109,0.118,0.126,0.136,0.146,0.157,0.168,0.181,0.194,0.209,0.225,0.241]
FIREX_CPSPD_,FIREX_EXTRA,3,29,[1.4, 1.8, 2.5, 3.5, 4.5, 5.5, 7.0, 9.0, 11.0, 13.0, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 29.0, 31.0, 33.0, 35.0, 37.0, 39.0, 41.0, 44.0, 48.0]
CAMP2EX_CDP_,descr_long,6,27,[0.75, 2.25, 3.75, 5.25, 7.0, 9.0, 11.0, 13.0, 15.0, 17.0, 19.5, 22.5, 25.5, 28.5, 31.5, 34.5, 37.5, 40.5, 44.0, 48.0, 50.0]
